,video_id,title,comment_count,digg_count,share_count
6804273093473750286,为了找塞班，脖子差点扭掉了 #美食  #美食趣胃计划  #在家支个小吃摊,2401,979202,10953
6803537848319347983,简单三步做出美味奥尔良鸡翅，跟着锦鱼学起来吧#美食 #美食趣胃计划 #在家支个小吃摊 #实力坑姐,687,148560,2381
6802790377741962511,端着一盘水果酸奶跑这么快，呼伦贝尔有亲戚吗？#美食趣胃计划 #在家支个小吃摊 #美食,1068,379008,7734
6801679564318706944,虽然很心疼，但看到后面，原谅我不厚道的笑了#秀出你的神技能 #美食 #无所不能的我,671,240968,3833
6800936880583052551,唯有跳舞能表现出我的快乐心情，大家觉得舞姿怎么样？   #秀出你的神技能#美食,1812,519883,7620
6799822756478192896,我的憨妹妹，你这样真的让姐姐很为难啊#秀出你的神技能 #dou出新知 #搞笑日常 #原创者联盟计划 #零食,705,226929,2718
6798709440120900879,宅在家里大家都学会了什么新技能，炸薯条你get了吗？#秀出你的神技能 #原创者联盟计划 #美食,954,344733,5423
6796111343628913920,原来我的这张脸全靠口红在支撑，有没有人和我一样没了口红就没了颜值？#秀出你的神技能 #dou出新知 #手工,1335,423859,4908
6791656358576917775,一不小心显示出了我和妹妹在家里的地位，你发现了吗？#秀出你的神技能 #美食 #dou出新知 @DOU+小助手,861,196065,3507
6789067430166662408,看到最后原谅我不厚道的笑了 #秀出你的神技能   #手工  #dou出新知,860,204823,2989
6787203117336251663,我这个憨妹妹真让人操心，有哪个好心人能把他带走？#秀出你的神技能 #手工 #dou出新知 @DOU+小助手,831,238022,2045
6786094763859873024,祝大家新年快乐，出门记得戴口罩，想吃什么就让你姐姐帮你做吧#秀出你的神技能 #dou出新知 #冷知识,869,242791,4727
6783497042560879872,评论区说出你的难题，让万能姐姐来帮你实现吧，除了Q。#秀出你的神技能 #手工 #dou出新知 @艾若水Agas,435,93676,1039
6783125657049206016,假如你有一个万能姐姐，你会让她帮你解决什么问题？🤔#秀出你的神技能 #手工 #dou出新知,1077,289086,7521
6777928136433634560,好想现实中真的有一个万能的姐姐，可以帮我解决一切烦恼，你会让她帮你解决什么难题？#生活小技巧 #抖出新知识,244,63995,621
6775751450640256271,旅行时牛仔裤怎么叠省空间，你还有什么其他方法吗？#生活小妙招 #创作人计划,164,66358,1351
6808808097151323392,告诉我《你的答案》让我们知道你最喜欢什么歌😂我们会精心打造💪💪#三里同盟 #你的答案 @三里同盟-薛松,303,33660,880
6808444943690976527,我还是从前那个《少年》没有一丝丝改变，回味八零后#三里同盟 #八零后 @三里同盟-薛松,97,11534,441
6808110166483930383,你们要的三里同盟版《惊雷➕大话西游》终于拍好了😂#三里同盟 #惊雷 #大话西游 @三里同盟-薛松,33,4102,100
6807865958506564879,春暖花开的季节『寂寞才说爱』抠眼是认真的😂摇头晃脑无忧无虑是期待的💪#三里同盟 @三里同盟-薛松,29,3242,59
6806652091864485120,三里同盟版「惊雷」安排起来😂#三里同盟 #惊雷 @三里同盟-格格 @三里同盟-薛松,130,23168,975
6806525962671459599,山上的和尚没水喝，终于我们【下山】了👨‍🦲👨‍🦲👨‍🦲女侠们确实厉害#三里同盟 @三里同盟-格格,26,2067,81
6806226677492927744,「冬天里的白玫瑰」正常版本出来了😂小伙伴们知道是什么歌的伴奏吗❓我们的是不是动作很潇洒#三里同盟 #问,19,1602,39
6805839835866221839,「冬天里的白玫瑰」我们没有用原版伴奏😏大家能听出来这是哪首歌的伴奏吗❓#三里同盟 @[三里同盟]-格格,23,2268,20
6805473775409253632,「你若三冬」安排起来，三里同盟御用摄影师现在很有名气，他是以单身🐶一举成名🥱🥱#单身狗 #三里同盟,128,14178,279
6804778653189295375,💣炸山姑娘💥三里同盟的姑娘们唱的越来越好👍你们是最棒的#三里同盟 #炸山姑娘@[三里同盟]-格格,38,2874,92
6804399340250025216,三里同盟-女将上阵「最美的伤口」小伙伴们知道摄影师📹是谁吗❓#爱情 #三里同盟 @[三里同盟]-格格,117,7126,213
6803317931439639823,大合唱时间到，你们准备好了吗❓预备唱：慌慌张张匆匆忙忙，为何生活总是这样……#热爱生活#三里同盟,21,944,21
6802882128209120512,一时想不起哪个季节拍的视频，还有戴红领巾🧣的小朋友，那是不是只剩下两个老男人了呢🧍‍♂️🧍‍♂️#聚会,23,1315,42
6802509068540923136,歌唱完了歌词记得很模糊，好像记得有一句歌词是（路边的野花不要采）后面那一句谁会？评论区留言#爱情 #野花香,19,1029,21
6802138832566324495,剧透第三视角，大家一直期待的单身🐶看清楚了，我们三里同盟御用摄影师，请看正前方😂#爱情 #单身狗,45,1354,40
6801048292764519695,都说发第二遍会🔥我一点都不相信，所以一定要试试发第二遍《爱情傀儡》，#爱情 #三里同盟,30,1568,76
6800657765049076992,三个精神小伙🤣我们大家一起来跳健身操，待春暖花开时我们再相聚#三里同盟 @抖音小助手,8,696,14
6800341618235886848,库存走一个，期待再次相聚#三里同盟 @[三里同盟]-格格 @【三里同盟】- 魏帆 @夏土冬河乐队,21,954,16
6798484317313010957,「渡我不渡她」如果我选择假唱的话，效果肯定会很好#想唱就唱 #三里同盟,20,726,14
6796622146480147725,此情此景我想吟诗一首「像梦一样自由」#三里同盟，@抖音小助手,24,529,4
6793126830456048911,面对疫情不要怕，我们一起为武汉加油，一起抗击疫情，一起渡过难关！武汉加油💪，中国加油💪#武汉#中国加油,1153,128559,3442
6769027513030036744,21世纪10年代一起过的最后一个冬天，珍惜一路陪伴的人😍2020愿每位一切都会越来越好❤️爱你们❤️,618,126403,3154
6808832879750139151,我看到满片花儿的开放，隐隐约约有笙歌唱，开出它最灿烂笑的模样，要比那日光还要亮🌞#20春季新品,38,8883,1215
6808137255035653391,这个春天格外美好😄😘❤️🌹💋💃#牛仔外套#2020春季新款,61,17927,573
6807594340022553856,愿你生命中有阳光，怀中有玫瑰，愿有屋檐让你躲过风雨，愿时光眷顾你，愿你是永远的少女#春季穿搭,79,9992,689
6806449590523530496,春天来啦❤️我来啦❤️#春暖花开 #早春搭配,95,18468,1341
6798393967001029903,轻雪听草声，流水唤春城，简衣有轻裘，黑白任平生。#雪,65,20283,920
6796202484856605967,这样复工可以吗哈哈😄😏#疫情 #复工,257,74948,671
6795845336574217487,嘿嘿😁狗狗🐶也来个现在流行的，寒江孤影😏😄#萌狗狗,55,7346,885
6795080272078589199,我在雪中用心带去对您的思念及牵挂❤️ 天佑中国，自强不息，必胜疫情！愿平安健康❤️#雪 #中国加油 #武汉,92,37681,3320
6792415230732324111,有内涵的女人，从不炫耀她所拥有的一切，不会说读过什么书，去过什么地方，有多少衣服和珠宝，因她没有自卑感😙,53,9871,1175
6791402310648990991,#小怪兽在身边 嘿嘿😁你，你好😁你说很高兴我能遇见你💃🎤💋😜,68,24857,1321
6790919417883577600,安住当下，慈悲喜舍❤️特殊的元宵佳节，㊗️欢喜吉祥❤️如意安康❤️疫情过去皆平安🙏,75,10787,1543
6790212882270391552,日出日落，花开花谢，岁月依旧，一如既往❤️#落日余晖,99,11922,1391
6789120486950325504,嘿嘿嘿😏大年初十我又在拍自拍😛😜🤪💋#2020好心情,86,10896,1044
6788414110783655183,祈祷❤️平安喜乐❤️一切安好❤️#戴口罩,39,6525,1621
6788029034124168448,喂🎺送您❤️，送您💋，送您好运，送您☀️，让您变美啦😄💃💋❤️#比心❤️ #加油2020,93,14438,2267
6787208036751641856,初五❤️愿平安喜乐伴您所念之人❤️愿吉祥如意伴您所想之事❤️愿世界平安❤️你我无恙❤️#平安喜乐,89,9647,1044
6786501459308580096,女人要自信甚至是自恋一点，时刻提醒自己我值得拥有最好的一切，都要好好爱自己❤️#2020好运连连,223,16350,1163
6785807327942479104,钟鸣古刹，福运绵长，愿听得一记钟鸣烦恼轻，智慧长，菩提增🙏敬香，点灯🙏愿国家繁荣，人民安乐，正法久住！,76,2884,542
6785290030391856399,恭祝您新春吉祥如意❤️#2020新年快乐 #招财进宝拜大年,144,5815,1543
6809039879633177869,#火红的萨日朗  欠揍版，谁敢真这样对着别人唱?#音乐 @DOU+小助手,1,46,0
6807561581992430861,#张柏芝 一句还没有开始就结束，唱哭了所有人，#音乐 #情感,31,1292,2
6807255326644047117,#苏有朋 一首想你无法入睡唱的台下#赵薇  感慨万千，泪流满面。曾经的小燕子五阿哥#音乐 #情感,215,10436,103
6806905836112268552,欢乐颂五美，你更喜欢谁？#刘涛 #杨紫 #蒋欣 #王子文 #乔欣 #音乐 @DOU+小助手,163,5698,57
6805866172353875215,#苏有朋 一首《何时拥你入怀中》送给大家欣赏#音乐 @抖音小助手 @DOU+小助手,156,9643,120
6805534426085264640,#欢乐颂 五大美女#刘涛 #蒋欣 #王子文 #杨紫 #乔欣 你们喜欢她们哪一位呀？#音乐,389,16144,246
6804971335693913359,#韩红 她是人间天使，无私奉献，她没有孩子，没有结婚，一心为了公益，却要被人误解，心酸谁人知？#正能量,189,6158,116
6804007884993645839,这首歌足以证明当年#林志颖 对#林心如 的感情有多深，愿家人只识曲中意，别做曲中人#dou上热门 @抖音小助手,22,1498,28
6803109173509868815,#还珠格格 满满的回忆，当年的他们你们还记得吗？多少人的青春啊#苏有朋 #赵薇 #林心如 #音乐,27,2440,27
6801020437276019971,#林志颖 三个孩子的父亲，仿佛吃了防腐剂的不老男神  小Kimi奶声奶气 #音乐,53,6013,21
6800705159346343179,#刘涛 #杨烁 妹妹我是真的爱你 #音乐 #感情,48,3615,93
6799826097128197387,#刘涛 我想你想的疯了疯了 #杨烁 我爱你爱的傻了傻了 #疫情 结束了你最想马上见到谁 #音乐,114,9998,755
6799171318773189891,#音乐 情深深雨蒙蒙 何书桓是少女的梦 长大了才知道杜飞#苏有朋这样的暖男更适合 #赵薇 #林心如 还是那么美,246,8486,142
6798796975123746051,#刘涛 你是我的妞 #杨烁 大胆表白#音乐 #有爱就要说出来,50,3491,27
6798353356453711116,#林志颖 #林心如 如果你们现在还在一起会是是怎样？繁华落尽，各自安好#戴佩妮怎样 #音乐,38,2617,43
6798059523044019459,#刘涛 对面的帅哥看过来#你是姐的菜 #杨烁 姐要霸占你的爱#音乐#搞笑,79,5685,92
6797975361268305155,#当 一首回忆满满的歌，当年的他们还记得吗？#还珠格格，多少人的青春啊！#苏有朋 #赵薇 #林心如,1629,77681,1312
6799149123229519112,穿着喜欢的衣服去迎接好天气☀️#郑州银基#感谢抖音绿色平台 @DOU+小助手,53,4532,2
6809114874552044814,做好拥抱夏天的准备🌈#抖音大大求热门,11,177,1
6808773143008693512,努力只能及格，拼命才会优秀🌈,15,386,0
6808022687097621773,一大批客户向你袭来😁#郑州银基,56,1340,140
6806913748939459848,明天去上班✅#郑州银基复工,45,711,906
6806150290031594760,半山腰总是拥挤的，我们山顶见☝️#2020一起加油,66,2351,259
6805072433394076942,别灰心，普普通通的也值得被万般宠溺💖,14,1220,5
6804687538062642446,外界的声音都是参考，你不开心就不要参考👌,12,554,4
6803950090215099655,翻唱的也太好听了吧💕@文W社长 这是原创哦#支持原创bgm,7,566,2
6803588560772533517,日常工作忙到半夜🔥都没空直播了😕#表白抖音大大 #抖音大大求热门,17,365,1
6803209545054194957,未来的天气我们直接过夏天吧☀️#春暖花开奔你而来,44,2615,2
6802859105955368206,很甜的合集☘️#春款衬衣 #这也太好看了吧,4,302,1
6802108977426500877,从来没有天上掉馅饼的事，所有的成功背后都是坚持不懈的努力✊#越努力越幸运 #2020好运连连,74,2354,173
6801740957776743688,今年的春装也太好看了吧💕爱了爱了🌈#郑州银基商贸城 #抖音大大求热门,59,512,410
6801359181933808910,想把衣柜塞的满满的💗#无所不能的我 #穿搭,12,296,0
6800964936626343181,用实力说话👍配货发货中🆕迎难而上💪哪里都能当战场💖#郑州银基#服装人加油,82,601,109
6800619213833784584,这么好的天气就是要配温柔的歌曲☀️#天气晴朗万物可爱 #小个子穿搭,62,533,237
6800247819996302600,银基通知又延迟了😭还是坚持发好的作品维护我的粉💖#服装人加油,20,936,0
6799877114096127239,美美的衣服正在一大波的像你靠近😁#抖音大大求热门 #郑州郑州 @DOU+小助手,53,903,141
6799575834924436743,这西装真香💖#小个子穿搭 #好物分享 @DOU+小助手,12,303,2
6799531872893275405,用实力说话👍感谢抖音大大的热门❤️#感谢抖音感谢抖音平台,5,343,0
6809241548283219214,太久没接吻了，请问是先闭眼还是先嘟嘴？ #套路  #撩妹  #抖音小助手,4,40,0
6808850309884955917,我是真的不喜欢！！！ #腹肌  #情侣  #抖音小助手,9,124,0
6808460819408440590,在线教你如何脱单   #套路  #抖音小助手,9,129,1
6807724100161752334,遇见你之前，我没想过结婚，遇见你之后，结婚这事我没想过跟别人。   #抖音小助手,18,269,4
6806606243277491464,这个铁憨憨。。。 #情感 #情侣  #抖音小助手,19,603,6
6806255200748227854,失望和放弃，是两件事。 #情感  #抖音小助手,77,1633,20
6805878716552482055,因为是你，所以值得。 #情感  #婚姻  #抖音小助手,749,36945,180
6805504580353412360,我不会离开你，就像数学题，不会就是不会。 #情感  #抖音小助手,46,4938,57
6803276512721177870,我变了，我没变？ #前任  #情感  #抖音小助手,35,1126,5
6802560862688267534,后来的我们，什么都有了，却没有了我们。 #情感   #爱情#抖音小助手,25,1550,5
6801427287196617992,总感觉哪里好像出了问题？细品？ #这个视频有点料  #抖音小助手,23,686,13
6800696726727576845,你觉得这个世界上最动听的是哪几个字？  #这个视频有点料  #抖音小助手,29,3231,8
6790964230209195272,这一年才开始 好像全世界就一直在提醒着你 学会珍惜  #抖音小助手,19,1294,10
6788708115425643790,#爱情  #婚姻 是一场两个人的修行  #抖音小助手,8,469,2
6787959146969976071,你的新年愿望是什么？ #2020好运连连  #新年快乐  #抖音小助手,18,839,5
6700138408343375107,我哥说我是豌豆射手，你们认为像吗,21806,1248776,8241
6656350793475673347,完了我的小心心再也不干净了，怎么办啊😭😭😭😭@彤彤和丑橘哥,34496,2061079,41687
6651503941248896268,就吃点糖怎么了,66035,2655290,82945
6809187167722556687,拉丝香蕉@丑橘哥🍊,1109,90941,993
6808450145479314703,我难道就一件皮卡丘吗？@丑橘哥🍊,1003,107520,901
6808068693948402944,又有新衣服了@丑橘哥🍊,1100,100740,878
6807322552243850496,哈哈哈@丑橘哥🍊 @Fs-阿诺,4011,373066,6840
6806590950484315407,小黄人你们喜欢吗？@丑橘哥🍊,4049,381827,3681
6806210846805478656,衣服我有太多了哈哈哈@丑橘哥🍊,2696,305492,3188
6805848722199661839,哈哈哈又有@丑橘哥🍊 好多好吃的了,1451,275827,3899
6805471550549085440,臭晕过去了@丑橘哥🍊,1129,126489,1711
6805095418070961408,我起不来了，有没有人拉我一下？@丑橘哥🍊,1403,145559,2116
6804357312984141056,穿上恐龙也能持好吃的@丑橘哥🍊,3256,240371,2138
6803985024862539008,我还有恐龙呀@丑橘哥🍊,9597,704492,6312
6803612284498267407,可以去超市了,2841,372204,5816
6802879034083511552,雪太滑了@丑橘哥🍊,5049,547976,8776
6802509319943261455,无脸男来了是要吃了我吗？@丑橘哥🍊,3802,282410,5872
6801787874665663759,节日快乐姐妹们@丑橘哥🍊,3166,345926,10482
6801375977063714048,比卡丘来了@丑橘哥🍊,3935,272696,7479
6800647244061101327,又买了一件新衣服@丑橘哥🍊,9846,684533,8359
6799907919300201728,出去溜达真开心呀@丑橘哥🍊,588,99023,523
6799108312202841356,这哥哥真是欠揍,654,141545,1220
6798798358451457280,去超市最开心了,11792,575834,5437
6800656828100365575,可能你以为她是为你好， 但其实她就是不爱你而已 ... #剧情  #情感,3659,192896,1185
6802514922145074439,我真的再也受不了和这个胖子做朋友了！！！#剧情 #情感 @抖音星探家,3435,279130,2803
6762059862823259399,真正的善良，是不要那么在意：别人是否也善良。 #传递正能量#剧情  @抖音星探家,20928,1065481,4444
6809134589429206280,只有我，才可以欺负他！#这个视频有点料 @抖音MCN,316,60315,322
6808458144998640910,当被女朋友问到是什么日子时...#搞笑沙雕 #剧情 @抖音MCN,177,15301,94
6807712220315651342,还没来得及表白，暗恋的人就要结婚了...#百亿剧好看计划 #情感,434,56034,338
6806501662497246472,不是甜甜的味道，不值得你一饮而尽...#情感 #剧情 @抖音MCN,501,26548,153
6805867174482152711,你说，最后小胖能追上吗...？#情感 #剧情 @抖音MCN,1461,56466,845
6805120523719216392,最胖的人笑得最灿烂，因为他们不愿意让别人承受一样的痛苦。#正能量 #剧情,1001,50650,640
6803888424353926407,既然都胖了，那就干脆做一个有味道的胖子吧！#正能量 #传递正能量 #剧情,322,25763,202
6803280115330551047,这间厕所不错！？“清洁”、“美白”全不误…… #剧情 #搞笑,199,22055,249
6802035099522075911,你还好吗？为什么分手后你变胖了？#情感 #剧情,374,23087,161
6799067435812130056,如果我结婚了，你会不会来...？#情感 #剧情  @抖音MCN,1657,98955,683
6798443563664428296,一颗鸡蛋的重量！ #正能量  #剧情  #身为一个胖子   @抖音MCN,585,40739,215
6798069994820291854,有的人很奇怪，不爱你还不放过你，有的人更奇怪，爱你还放过你... #情感 #剧情,185,10832,70
6797316328559627533,关键时刻...一觉醒来！！唉！ #剧情 #悬疑    @抖音星探家,90,12500,56
6796193095156239629,如果你以为胖子终于遇到了甜甜的恋爱......#情感 #剧情,331,16057,80
6794352190694722829,当我觉得我自己走了99步，而她却一步也未曾向我靠近的时候...#情感 #爱情,1771,56695,352
6809233620696304903,爱一个人大概就是这样的感觉吧#情感 #正能量 @抖音小助手,0,48,0
6808862549132561677,都来说说你们有没有这种感觉#情感 #正能量 @抖音小助手,0,293,5
6808496125998288142,真的是太累了，好想给生活请个假#情感 #正能量 @抖音小助手,0,69,0
6808123259322682637,女人们一定要记住这句话#情感 #正能量 @抖音小助手,23,1280,62
6807752725762231560,结了婚才发现，一旦有事你永远是外人#情感 #正能量 @抖音小助手,2,143,5
6807378747268812039,请问你是这样的女人吗#情商 #正能量 @抖音小助手,49,4331,120
6807014168865017096,孩子到底是为谁而生的#情感 #正能量 @抖音小助手,3,388,4
6806638669118688520,中国70%的夫妻根本不相爱，那为什么还要在一起啊？？？#情感 #正能量 @抖音小助手,12,341,16
6805906344596557069,狗是永远改不了吃💩#情感 #正能量 @抖音小助手,4,226,33
6805531512583228680,当别人不疼你，一定要自己疼自己#情感 #励志 @抖音小助手,7,223,26
6805155868699675918,这才是男人该有的样子#情感 #正能量 @抖音小助手,1,59,0
6804785950405823751,自己疼自己的女人全世界都不敢惹#情感 #正能量 @抖音小助手,23,1271,199
6804408984892640519,不信的话你就试试#情感 #励志 @抖音小助手,6,72,3
6804051790087163144,是不是女人所有的错就是太重感情，心太软，不都狠心啊#情感 #正能量 @抖音小助手,1,140,0
6803683174237867277,是不是不爱你的男人都会这样装bi#情感 #正能量 @抖音小助手,8,302,25
6802556475504938248,女人这一辈子不是输给了婚姻也不是输给了爱情而是睡给了你身上掉下来的那块肉啊#正能量 #情感 @抖音小助手,1,71,10
6802182414740229390,这四句话我希望我老公能够经常挂在嘴边#正能量 #励志 @抖音小助手,2,53,5
6801811591185616141,你的形象一定要走在你的能力前面#正能量 #励志 @抖音小助手,1,51,0
6801439468210474247,女人不要太实，在太实在的女人是没有好下场，到最后只有委屈自己#励志 #正能量 #情感 @抖音小助手,5,45,4
6801074361802460430,一个男人如果不珍惜一个什么都不图他的女人定有轮回，男人们还是珍惜你的枕边人吧#情感 #励志 @抖音小助手,3,46,6
6809233620696304903,爱一个人大概就是这样的感觉吧#情感 #正能量 @抖音小助手,0,48,0
6808862549132561677,都来说说你们有没有这种感觉#情感 #正能量 @抖音小助手,0,293,5
6808496125998288142,真的是太累了，好想给生活请个假#情感 #正能量 @抖音小助手,0,69,0
6808123259322682637,女人们一定要记住这句话#情感 #正能量 @抖音小助手,23,1280,62
6807752725762231560,结了婚才发现，一旦有事你永远是外人#情感 #正能量 @抖音小助手,2,143,5
6807378747268812039,请问你是这样的女人吗#情商 #正能量 @抖音小助手,49,4331,120
6807014168865017096,孩子到底是为谁而生的#情感 #正能量 @抖音小助手,3,388,4
6806638669118688520,中国70%的夫妻根本不相爱，那为什么还要在一起啊？？？#情感 #正能量 @抖音小助手,12,341,16
6805906344596557069,狗是永远改不了吃💩#情感 #正能量 @抖音小助手,4,226,33
6805531512583228680,当别人不疼你，一定要自己疼自己#情感 #励志 @抖音小助手,7,223,26
6805155868699675918,这才是男人该有的样子#情感 #正能量 @抖音小助手,1,59,0
6804785950405823751,自己疼自己的女人全世界都不敢惹#情感 #正能量 @抖音小助手,23,1271,199
6804408984892640519,不信的话你就试试#情感 #励志 @抖音小助手,6,72,3
6804051790087163144,是不是女人所有的错就是太重感情，心太软，不都狠心啊#情感 #正能量 @抖音小助手,1,140,0
6803683174237867277,是不是不爱你的男人都会这样装bi#情感 #正能量 @抖音小助手,8,302,25
6802556475504938248,女人这一辈子不是输给了婚姻也不是输给了爱情而是睡给了你身上掉下来的那块肉啊#正能量 #情感 @抖音小助手,1,71,10
6802182414740229390,这四句话我希望我老公能够经常挂在嘴边#正能量 #励志 @抖音小助手,2,53,5
6801811591185616141,你的形象一定要走在你的能力前面#正能量 #励志 @抖音小助手,1,51,0
6801439468210474247,女人不要太实，在太实在的女人是没有好下场，到最后只有委屈自己#励志 #正能量 #情感 @抖音小助手,5,45,4
6801074361802460430,一个男人如果不珍惜一个什么都不图他的女人定有轮回，男人们还是珍惜你的枕边人吧#情感 #励志 @抖音小助手,3,46,6
6804562392824040707,#好物推荐 家用磨粉机 @抖音小助手,149,2488,74
6800228383876746499,#经典语录  两个人不到万不得已，千万不要选择离婚.....,1811,76895,9670
6806230323496586508,#情感 @抖音小助手,1398,34907,2973
6809223366755536132,#经典语录 什么是父母,4,45,1
6809222676733807876,#好物推荐#好物 @抖音小助手 @电商小助手,1,10,0
6809008653429951747,##情感语录#婚姻  在婚姻和物质上 现实生活当中大概有两种男人.....@抖音小助手,11,212,4
6809007715382217996,#好物推荐#好物,2,94,0
6808856131855830284,#情感语录#婚姻 @抖音小助手,8,244,8
6808821218905509131,#蓝牙耳机 @抖音小助手,2,59,1
6808638075623853316,#经典语录 #情感,13,262,8
6808478992044248323,#抖音好物推荐 #好物 @抖音小助手 @电商小助手,5,75,1
6808465307984874764,#情感语录  什么时候结婚最合适呢？#婚姻 #@抖音小助手,5,281,2
6808464993567165708,#正能量  混一天和努力一天的区别 @抖音小助手,10,110,4
6808259440031108356,#经典 #情感  女人的钱最好骗.....#抖音小助手 @抖音小助手,64,1365,121
6808113111241985284,#抖音小助手 #正能量  为高空作业的朋友 爱心送起 #感谢抖音感谢抖音平台,105,2736,24
6808087226136710411,#社会经典语录 #情感 @抖音小助手,9,225,10
6808025319744769284,#高空作业  深松空调按装,21,259,5
6807911894054128899,#好物推荐 #抖音小助手 #好物,6,144,6
6807898370007518467,#情感  夫妻之间最忌讳的是什么,3,143,4
6804562392824040707,#好物推荐 家用磨粉机 @抖音小助手,149,2488,74
6804562392824040707,#好物推荐 家用磨粉机 @抖音小助手,149,2488,74
6800228383876746499,#经典语录  两个人不到万不得已，千万不要选择离婚.....,1811,76895,9670
6800228383876746499,#经典语录  两个人不到万不得已，千万不要选择离婚.....,1811,76895,9670
6806230323496586508,#情感 @抖音小助手,1398,34908,2973
6806230323496586508,#情感 @抖音小助手,1398,34908,2973
6809223366755536132,#经典语录 什么是父母,4,45,1
6809223366755536132,#经典语录 什么是父母,4,45,1
6809222676733807876,#好物推荐#好物 @抖音小助手 @电商小助手,1,10,0
6809222676733807876,#好物推荐#好物 @抖音小助手 @电商小助手,1,10,0
6809008653429951747,##情感语录#婚姻  在婚姻和物质上 现实生活当中大概有两种男人.....@抖音小助手,11,212,4
6809008653429951747,##情感语录#婚姻  在婚姻和物质上 现实生活当中大概有两种男人.....@抖音小助手,11,212,4
6809007715382217996,#好物推荐#好物,2,94,0
6809007715382217996,#好物推荐#好物,2,94,0
6808856131855830284,#情感语录#婚姻 @抖音小助手,8,244,8
6808856131855830284,#情感语录#婚姻 @抖音小助手,8,244,8
6808821218905509131,#蓝牙耳机 @抖音小助手,2,59,1
6808821218905509131,#蓝牙耳机 @抖音小助手,2,59,1
6808638075623853316,#经典语录 #情感,13,262,8
6808638075623853316,#经典语录 #情感,13,262,8
6808478992044248323,#抖音好物推荐 #好物 @抖音小助手 @电商小助手,5,75,1
6808478992044248323,#抖音好物推荐 #好物 @抖音小助手 @电商小助手,5,75,1
6808465307984874764,#情感语录  什么时候结婚最合适呢？#婚姻 #@抖音小助手,5,281,2
6808465307984874764,#情感语录  什么时候结婚最合适呢？#婚姻 #@抖音小助手,5,281,2
6808464993567165708,#正能量  混一天和努力一天的区别 @抖音小助手,10,110,4
6808464993567165708,#正能量  混一天和努力一天的区别 @抖音小助手,10,110,4
6808259440031108356,#经典 #情感  女人的钱最好骗.....#抖音小助手 @抖音小助手,64,1365,121
6808259440031108356,#经典 #情感  女人的钱最好骗.....#抖音小助手 @抖音小助手,64,1365,121
6808113111241985284,#抖音小助手 #正能量  为高空作业的朋友 爱心送起 #感谢抖音感谢抖音平台,105,2736,24
6808113111241985284,#抖音小助手 #正能量  为高空作业的朋友 爱心送起 #感谢抖音感谢抖音平台,105,2736,24
6808087226136710411,#社会经典语录 #情感 @抖音小助手,9,225,10
6808087226136710411,#社会经典语录 #情感 @抖音小助手,9,225,10
6808025319744769284,#高空作业  深松空调按装,21,259,5
6808025319744769284,#高空作业  深松空调按装,21,259,5
6807911894054128899,#好物推荐 #抖音小助手 #好物,6,144,6
6807911894054128899,#好物推荐 #抖音小助手 #好物,6,144,6
6807898370007518467,#情感  夫妻之间最忌讳的是什么,3,143,4
6807898370007518467,#情感  夫妻之间最忌讳的是什么,3,143,4
6808749926898584832,,326,21466,347
6808437823583030528,哈哈，累死宝宝了😃😃,81,242,6
6808193541764943104,,31,129,0
6808098529140165903,有没有人买豆腐的哈，一毛钱一个，便宜的很😂😂,46,164,5
6808007621451238671,哈哈😄，搜索@海哥哥🎙️🔥🔥「2010」 欢迎进他直播间玩,44,639,4
6807955483014581519,不要去想往事了，一切都是浮云，嘻嘻😜😜,70,144,0
6807715334808718607,一首♬ 爱情的力量 ♬ 送给大家，喜欢的合拍，嘻嘻。搜索@海哥哥🎙️🔥🔥「2010」,52,544,11
6807346624742903040,一首♬ 情火 ♬ 送给大家，搜索@海哥哥🎙️🔥🔥「2010」 进他直播间给你们唱情歌👏👏👏👏,75,1536,4
6807196432710290703,♬ 花桥流水 ♬ 送给大家，有喜欢的合拍，合拍，搜索@海哥哥🎙️🔥🔥「2010」,103,1962,64
6806956863561682183,现在可以发长视频了，哈哈😄😄,19,125,2
6806509188097920256,♬ 除了你 ♬ 送给大家，喜欢的❤️➕关注，谢谢。,22,282,5
6806491061582712079,嘻嘻，有道理 !👍👍,16,148,0
6806242316043504911,合拍版♬ 酒醉的蝴蝶 ♬，关注主播不迷路，主播带你上高速，搜索@海哥哥🎙️🔥🔥「2010」 欢迎进他直播,136,3005,59
6806223696508751104,一首♬ 我问你 ♬ 送给友友们，好卡，对不上😂😂,15,135,0
6805486294546812175,一首♬ 后海酒吧 ♬ 送给大家搜索@海哥哥🎙️🔥🔥「2010」 进他直播间听歌👏👏👏,19,149,1
6805392510161095951,浪漫马车好看，嘻嘻😂😂,25,200,3
6805183813468081423,好嗨哟，嘻嘻😃😃,32,233,0
6808749926898584832,,326,21466,347
6808437823583030528,哈哈，累死宝宝了😃😃,81,242,6
6808193541764943104,,31,129,0
6808098529140165903,有没有人买豆腐的哈，一毛钱一个，便宜的很😂😂,46,164,5
6808007621451238671,哈哈😄，搜索@海哥哥🎙️🔥🔥「2010」 欢迎进他直播间玩,44,639,4
6807955483014581519,不要去想往事了，一切都是浮云，嘻嘻😜😜,70,144,0
6807715334808718607,一首♬ 爱情的力量 ♬ 送给大家，喜欢的合拍，嘻嘻。搜索@海哥哥🎙️🔥🔥「2010」,52,544,11
